aX,aY,aZ
0.107,0.82,-0.916
0.098,0.924,-0.986
0.095,0.936,-1.016
0.101,0.977,-1.023
0.102,1.016,-1.021
0.105,1.031,-1.012
0.112,1.055,-0.996
0.112,1.041,-0.997
0.118,1.026,-0.998
0.122,1.022,-1.003
0.124,1.025,-1.012
0.12,1.031,-1.017
0.116,1.033,-1.021
0.088,1.051,-1.392
0.11,1.444,-1.444
0.102,1.387,-1.228
0.009,0.993,-1.033
-0.005,0.818,-0.769
0.012,0.778,-0.721
0.063,0.825,-0.747
0.05,0.919,-0.828
0.034,0.904,-0.89
0.015,0.884,-0.914
-0.001,0.867,-0.948
-0.007,0.847,-0.947
-0.019,0.824,-0.915
-0.03,0.816,-0.897
-0.048,0.815,-0.871
-0.058,0.821,-0.872
-0.077,0.831,-0.885
-0.102,0.872,-0.894
-0.242,0.932,-0.919
-0.143,0.961,-0.959
-0.155,1.011,-0.982
-0.153,1.052,-1.037
-0.146,1.078,-1.095
-0.129,1.084,-1.151
-0.105,1.1,-1.178
-0.097,1.111,-1.221
-0.084,1.116,-1.261
-0.079,1.116,-1.287
-0.079,1.137,-1.32
-0.078,1.146,-1.322
-0.087,1.148,-1.334
-0.096,1.13,-1.348
-0.098,1.101,-1.369
-0.098,1.087,-1.374
-0.106,1.056,-1.382
-0.116,1.029,-1.391
-0.121,1.014,-1.388
-0.127,0.983,-1.381
-0.14,0.963,-1.375
-0.148,0.944,-1.355
-0.16,0.943,-1.316
-0.166,0.938,-1.298
-0.172,0.93,-1.282
-0.175,0.933,-1.252
-0.175,0.94,-1.234
-0.166,0.934,-1.202
-0.157,0.929,-1.167
-0.128,0.913,-1.151
-0.096,0.889,-1.124
-0.077,0.872,-1.105
-0.045,0.838,-1.078
-0.01,0.796,-1.069
0.007,0.758,-1.043
0.044,0.739,-1.017
0.067,0.706,-1.006
0.078,0.691,-0.987
0.099,0.664,-0.978
0.108,0.629,-0.961
0.123,0.588,-0.941
0.14,0.565,-0.93
0.146,0.526,-0.925
0.14,0.498,-0.916
0.143,0.477,-0.891
0.148,0.433,-0.88
0.147,0.389,-0.858
0.134,0.391,-0.799
0.142,0.392,-0.785
0.139,0.313,-0.785
-0.08,0.775,-1.209
-0.087,0.781,-1.27
-0.101,0.769,-1.294
-0.107,0.765,-1.308
-0.108,0.76,-1.308
-0.105,0.75,-1.314
-0.098,0.745,-1.321
-0.07,0.74,-1.285
-0.03,0.737,-1.266
0.005,0.713,-1.223
0.021,0.714,-1.143
0.045,0.726,-1.116
0.054,0.756,-1.069
0.057,0.769,-1.027
0.063,0.794,-1.003
0.075,0.777,-0.958
0.054,0.822,-0.983
0.026,0.869,-0.987
0.009,0.874,-1.013
0,0.885,-1.044
-0.028,0.929,-1.073
-0.036,0.943,-1.113
-0.053,0.954,-1.142
-0.065,0.95,-1.153
-0.079,0.932,-1.178
-0.08,0.924,-1.181
-0.078,0.927,-1.175
-0.085,0.953,-1.139
-0.082,0.97,-1.077
-0.068,0.966,-1.047
-0.062,0.955,-1.016
-0.052,0.951,-1.006
-0.044,0.959,-1.001
-0.04,0.974,-0.983
-0.023,0.978,-0.947
-0.003,0.982,-0.928
0.008,0.976,-0.899
0.032,0.975,-0.876
0.056,0.97,-0.865
0.071,0.958,-0.84
0.096,0.956,-0.827
0.111,0.943,-0.817
0.112,0.94,-0.829
0.081,1.06,-0.841
0.126,0.819,-0.741
0.106,0.753,-0.706
0.105,0.842,-0.738
0.077,0.921,-0.732
0.079,0.866,-0.754
0.057,0.878,-0.752
0.007,0.88,-0.749
-0.036,0.873,-0.805
-0.04,1.124,-1.078
-0.118,1.296,-1.135
0.02,1.205,-1.017
0.057,0.913,-0.762
0.044,0.888,-0.761
-0.11,0.88,-0.741
-0.013,0.862,-0.655
-0.028,0.852,-0.63
-0.054,0.897,-0.619
-0.084,0.887,-0.67
-0.07,0.848,-0.699
-0.056,0.824,-0.74
-0.028,0.823,-0.77
-0.015,0.832,-0.782
-0.006,0.834,-0.809
0.017,0.833,-0.829
0.044,0.843,-0.842
0.066,0.873,-0.875
0.073,0.905,-0.898
0.075,0.917,-0.91
0.059,0.941,-0.944
0.048,0.965,-0.994
0.026,0.98,-1.043
-0.001,1.015,-1.067
-0.018,1.059,-1.103
-0.046,1.079,-1.142
-0.071,1.119,-1.159
-0.085,1.209,-1.163
-0.094,1.129,-1.239
-0.128,1.155,-1.246
-0.138,1.216,-1.263
-0.139,1.239,-1.279
-0.139,1.232,-1.281
-0.132,1.223,-1.244
-0.135,1.175,-1.309
-0.14,1.167,-1.319
-0.138,1.164,-1.33
-0.127,1.168,-1.317
-0.113,1.185,-1.31
-0.108,1.135,-1.301
-0.107,1.119,-1.301
-0.101,1.099,-1.3
-0.095,1.058,-1.307
-0.095,1.05,-1.298
-0.087,1.032,-1.285
-0.081,0.986,-1.267
-0.073,0.975,-1.244
-0.067,0.943,-1.243
-0.069,0.912,-1.26
-0.072,0.912,-1.246
-0.064,0.916,-1.236
-0.06,0.913,-1.223
-0.056,0.91,-1.211
-0.054,0.893,-1.206
-0.049,0.883,-1.2
-0.026,0.859,-1.188
-0.013,0.841,-1.179
0.012,0.824,-1.15
0.037,0.784,-1.146
0.044,0.766,-1.122
0.067,0.743,-1.094
0.092,0.656,-1.086
0.105,0.622,-1.048
0.117,0.601,-1.011
0.121,0.561,-0.998
0.121,0.527,-0.971
0.125,0.521,-0.95
0.445,0.249,1.255
0.456,0.24,1.283
0.463,0.232,1.303
0.473,0.216,1.305
0.474,0.199,1.298
0.468,0.178,1.282
0.454,0.174,1.237
0.437,0.157,1.214
0.43,0.145,1.18
0.425,0.141,1.17
0.423,0.119,1.139
0.415,0.11,1.112
0.397,0.103,1.095
0.381,0.12,1.057
0.369,0.095,1.052
0.373,0.054,1.044
0.356,0.054,1.027
0.343,0.045,1.021
0.346,0.035,1.02
0.351,-0.007,1.025
0.348,-0.037,1.033
0.348,-0.046,1.034
0.349,-0.061,1.022
0.345,-0.064,1.01
0.335,-0.056,0.991
0.337,-0.077,0.978
0.352,-0.083,0.968
0.349,-0.08,0.947
0.356,-0.083,0.918
0.362,-0.085,0.89
0.36,-0.087,0.866
0.354,-0.111,0.814
0.344,-0.123,0.759
0.344,-0.136,0.731
0.343,-0.131,0.666
0.346,-0.125,0.631
0.357,-0.131,0.563
0.362,-0.142,0.496
0.363,-0.149,0.443
0.365,-0.164,0.418
0.367,-0.175,0.376
0.376,-0.188,0.358
0.379,-0.189,0.322
0.383,-0.188,0.3
0.385,-0.187,0.275
0.386,-0.193,0.264
0.388,-0.201,0.246
0.389,-0.205,0.24
0.386,-0.212,0.241
0.384,-0.216,0.205
0.377,-0.213,0.193
0.361,-0.223,0.184
0.356,-0.241,0.141
0.384,-0.161,0.107
0.359,-0.169,0.051
0.326,-0.163,0.061
0.327,-0.139,0.046
0.316,-0.125,-0.026
0.278,-0.105,-0.064
0.239,-0.07,-0.125
0.22,-0.059,-0.185
0.171,-0.027,-0.219
0.118,0.024,-0.287
0.097,0.093,-0.356
0.065,0.114,-0.393
0.037,0.142,-0.449
0.017,0.153,-0.531
-0.017,0.162,-0.568
-0.03,0.178,-0.622
-0.045,0.184,-0.664
-0.047,0.204,-0.679
-0.042,0.197,-0.718
-0.041,0.195,-0.755
-0.047,0.202,-0.785
-0.039,0.223,-0.799
-0.026,0.219,-0.834
0.001,0.214,-0.875
0.025,0.226,-0.895
0.04,0.233,-0.938
0.069,0.235,-0.968
0.079,0.242,-1.038
0.098,0.249,-1.1
0.114,0.261,-1.129
0.12,0.265,-1.192
0.13,0.268,-1.237
0.133,0.285,-1.249
0.142,0.304,-1.272
0.146,0.317,-1.291
0.145,0.324,-1.293
0.133,0.332,-1.299
0.12,0.293,-1.3
0.135,0.296,-1.257
0.115,0.457,-1.27
0.088,0.461,-1.299
0.06,0.451,-1.29
0.041,0.468,-1.278
0.021,0.465,-1.266
0.02,0.486,-1.252
0.025,0.48,-1.247
0.03,0.476,-1.242
0.023,0.489,-1.241
0.02,0.502,-1.246
0.011,0.52,-1.252
0.008,0.539,-1.247
0.008,0.546,-1.235
0.014,0.568,-1.262
0.017,0.604,-1.287
0.025,0.609,-1.28
0.03,0.624,-1.268
0.034,0.62,-1.259
0.031,0.609,-1.257
0.027,0.617,-1.242
0.029,0.626,-1.226
0.036,0.623,-1.19
0.041,0.747,-1.165
0.051,0.651,-1.17
0.057,0.658,-1.141
0.054,0.663,-1.13
0.037,0.702,-1.137
0.066,1.035,-0.951
0.062,1.076,-0.976
0.071,1.096,-1
0.084,1.127,-1.014
0.092,1.142,-1.043
0.101,1.171,-1.06
0.105,1.201,-1.1
0.114,1.21,-1.141
0.124,1.21,-1.158
0.128,1.201,-1.178
0.137,1.197,-1.171
0.141,1.187,-1.157
0.139,1.166,-1.123
0.131,1.151,-1.067
0.13,1.119,-1.032
0.125,1.083,-0.941
0.117,1.069,-0.768
0.112,1.049,-0.805
0.108,1.036,-0.758
0.102,1,-0.748
0.096,0.982,-0.754
0.08,0.98,-0.783
0.061,0.978,-0.807
0.033,0.998,-0.864
0.02,1.012,-0.896
-0.001,1.008,-0.917
-0.018,1.017,-0.969
-0.059,1.028,-0.998
-0.083,1.063,-1.01
-0.095,1.104,-1.035
-0.104,1.121,-1.066
-0.098,1.141,-1.085
-0.095,1.152,-1.147
-0.083,1.158,-1.203
-0.063,1.171,-1.234
-0.058,1.177,-1.289
-0.045,1.177,-1.337
-0.022,1.179,-1.358
-0.005,1.182,-1.385
-0.003,1.184,-1.409
-0.009,1.186,-1.42
-0.011,1.192,-1.42
-0.016,1.187,-1.405
-0.014,1.182,-1.382
-0.023,1.164,-1.364
-0.028,1.135,-1.333
-0.039,1.122,-1.307
-0.046,1.095,-1.29
-0.041,1.068,-1.254
-0.032,1.051,-1.227
-0.02,1.007,-1.213
-0.016,0.96,-1.189
-0.021,0.942,-1.179
-0.019,0.912,-1.142
-0.018,0.896,-1.107
-0.002,0.859,-1.094
0.011,0.82,-1.07
0.01,0.808,-1.05
0.006,0.783,-1.042
0.017,0.756,-1.027
0.026,0.742,-1.008
0.038,0.713,-0.997
0.047,0.672,-0.981
0.064,0.649,-0.959
0.081,0.611,-0.95
0.091,0.595,-0.935
0.104,0.583,-0.897
0.126,0.556,-0.849
0.134,0.5,-0.83
0.121,0.459,-0.831
0.117,0.418,-0.813
0.145,0.381,-0.74
0.157,0.35,-0.719
0.161,0.31,-0.693
0.166,0.285,-0.682
0.179,0.257,-0.634
0.17,0.262,-0.533
0.214,0.255,-0.541
0.195,0.249,-0.563
0.203,0.202,-0.502
0.203,0.142,-0.504
0.203,0.055,-0.506
0.218,0.025,-0.483
0.24,-0.008,-0.468
0.258,-0.028,-0.434
0.297,-0.042,-0.402
0.313,-0.054,-0.371
0.313,-0.066,-0.347
0.308,-0.075,-0.324
0.31,-0.103,-0.291
0.307,-0.107,-0.264
0.306,-0.111,-0.252
0.308,-0.128,-0.216
0.304,-0.142,-0.221
0.312,-0.193,-0.188
0.313,-0.235,-0.165
0.314,-0.268,-0.159
0.323,-0.296,-0.133
0.334,-0.329,-0.114
0.352,-0.342,-0.094
0.359,-0.345,-0.081
0.367,-0.35,-0.077
0.37,-0.352,-0.053
0.367,-0.349,-0.044
0.365,-0.348,-0.029
0.363,-0.353,-0.002
0.342,-0.354,0.034
0.335,-0.361,0.056
0.334,-0.369,0.094
0.336,-0.377,0.137
0.338,-0.39,0.146
0.349,-0.393,0.161
0.371,-0.397,0.168
0.394,-0.393,0.161
0.404,-0.395,0.155
0.409,-0.396,0.154
0.408,-0.362,0.166
0.403,-0.35,0.2
0.389,-0.322,0.198
0.479,0.251,1.281
0.476,0.267,1.28
0.471,0.276,1.277
0.465,0.294,1.27
0.462,0.3,1.259
0.445,0.319,1.254
0.435,0.331,1.243
0.421,0.337,1.238
0.4,0.354,1.233
0.391,0.36,1.234
0.383,0.366,1.238
0.381,0.37,1.243
0.383,0.367,1.248
0.395,0.362,1.257
0.405,0.342,1.264
0.412,0.333,1.264
0.424,0.32,1.262
0.439,0.304,1.275
0.452,0.292,1.276
0.453,0.285,1.269
0.458,0.275,1.251
0.458,0.256,1.243
0.464,0.237,1.226
0.475,0.226,1.224
0.483,0.208,1.22
0.486,0.2,1.223
0.491,0.195,1.221
0.493,0.191,1.215
0.492,0.18,1.208
0.495,0.167,1.202
0.494,0.156,1.198
0.492,0.143,1.182
0.492,0.133,1.171
0.479,0.133,1.139
0.469,0.137,1.131
0.467,0.158,1.112
0.457,0.167,1.094
0.46,0.094,1.09
0.468,0.078,1.07
0.45,0.081,1.054
0.44,0.078,1.011
0.426,0.078,0.996
0.427,0.066,0.971
0.427,0.058,0.955
0.427,0.045,0.949
0.431,0.014,0.937
0.44,-0.001,0.934
0.448,-0.027,0.936
0.452,-0.046,0.936
0.46,-0.055,0.937
0.464,-0.072,0.94
0.463,-0.08,0.952
0.466,-0.093,0.95
0.477,-0.145,0.987
0.49,-0.161,0.972
0.49,-0.178,0.981
0.487,-0.183,0.973
0.482,-0.189,0.968
0.482,-0.203,0.958
0.468,-0.207,0.935
0.451,-0.198,0.921
0.446,-0.193,0.883
0.434,-0.188,0.861
0.417,-0.179,0.817
0.413,-0.176,0.773
0.415,-0.171,0.748
0.417,-0.179,0.69
0.415,-0.183,0.638
0.41,-0.178,0.61
0.399,-0.173,0.55
0.397,-0.171,0.501
0.393,-0.171,0.476
0.39,-0.17,0.427
0.387,-0.174,0.386
0.381,-0.179,0.366
0.375,-0.188,0.333
0.375,-0.19,0.3
0.372,-0.192,0.282
0.375,-0.206,0.253
0.378,-0.214,0.231
0.385,-0.224,0.232
0.385,-0.237,0.205
0.375,-0.239,0.189
0.371,-0.24,0.176
0.376,-0.236,0.159
0.378,-0.234,0.15
0.373,-0.209,0.129
0.391,-0.224,0.106
0.407,-0.203,0.113
0.406,-0.189,0.072
0.402,-0.182,0.046
0.396,-0.168,0.004
0.393,-0.163,-0.049
0.386,-0.145,-0.074
0.376,-0.129,-0.12
0.366,-0.106,-0.184
0.345,-0.092,-0.235
0.327,-0.065,-0.261
0.317,-0.038,-0.307
0.303,-0.034,-0.355
0.275,-0.013,-0.38
0.264,-0.006,-0.425
0.238,0.001,-0.471
0.214,0.02,-0.488
0.2,0.043,-0.52
0.177,0.056,-0.557
0.162,0.074,-0.573
0.158,0.09,-0.603
0.147,0.095,-0.63
0.148,0.101,-0.641
0.151,0.103,-0.666
0.163,0.115,-0.677
0.17,0.133,-0.699
0.179,0.142,-0.73
0.181,0.158,-0.751
0.181,0.183,-0.807
0.192,0.151,-0.813
0.181,0.236,-0.817
0.175,0.274,-0.892
-0.093,0.774,-1.19
-0.084,0.808,-1.215
-0.083,0.84,-1.28
-0.068,0.859,-1.341
-0.04,0.862,-1.392
-0.003,0.869,-1.413
0.021,0.855,-1.432
0.067,0.832,-1.436
0.1,0.798,-1.42
0.118,0.77,-1.358
0.14,0.776,-1.308
0.158,0.82,-1.269
0.167,0.853,-1.197
0.164,0.847,-1.149
0.168,0.834,-1.11
0.164,0.83,-1.078
0.168,0.857,-1.005
0.176,0.867,-0.976
0.149,0.895,-0.973
0.14,0.903,-0.963
0.118,0.918,-0.962
0.086,0.967,-0.955
0.066,1.004,-0.985
0.034,1.095,-1.011
0.014,1.191,-1.079
-0.019,1.241,-1.242
-0.037,1.307,-1.2
-0.044,1.447,-1.261
-0.045,1.509,-1.326
-0.019,1.552,-1.377
-0.065,2.275,-2.485
0.042,2.708,-2.996
0.333,2.56,-2.703
0.282,1.489,-1.69
0.337,1.082,-1.053
0.283,0.745,-0.807
0.234,0.723,-0.523
0.227,0.755,-0.397
0.2,0.822,-0.391
0.223,0.893,-0.472
0.233,0.903,-0.617
0.24,0.903,-0.711
0.202,0.899,-0.891
0.174,0.869,-0.991
0.11,0.78,-1.007
0.043,0.733,-0.977
0.018,0.729,-0.91
-0.033,0.726,-0.878
-0.055,0.723,-0.82
-0.079,0.728,-0.806
-0.086,0.754,-0.824
-0.085,0.806,-0.885
-0.082,0.838,-0.956
-0.069,0.906,-1.003
-0.044,0.953,-1.085
-0.031,0.976,-1.147
-0.009,0.991,-1.195
-0.001,1.029,-1.218
0.008,1.059,-1.255
0.019,1.071,-1.292
0.041,1.084,-1.313
0.052,1.095,-1.349
0.063,1.111,-1.388
0.089,1.149,-1.382
0.1,1.144,-1.397
0.094,1.137,-1.425
0.078,1.107,-1.437
0.07,1.11,-1.438
0.061,1.128,-1.397
0.056,1.124,-1.367
0.037,1.1,-1.363
0.026,1.061,-1.358
0.016,1.042,-1.342
0.006,1.016,-1.327
0.005,0.88,-1.305
-0.003,0.976,-1.302
-0.01,0.945,-1.286
-0.012,0.917,-1.264
-0.019,0.891,-1.244
-0.019,0.872,-1.222
-0.023,0.862,-1.217
-0.013,0.85,-1.218
-0.004,0.837,-1.215
0.013,0.843,-1.196
0.036,0.806,-1.215
0.039,0.791,-1.2
0.047,0.78,-1.186
0.057,0.766,-1.154
0.075,0.752,-1.126
0.079,0.711,-1.12
0.079,0.66,-1.087
0.092,0.654,-1.022
0.113,0.628,-1.011
0.114,0.601,-0.979
0.119,0.57,-0.949
0.128,0.543,-0.917
0.145,0.492,-0.908
0.153,0.444,-0.902
0.164,0.431,-0.876
0.182,0.42,-0.876
0.189,0.403,-0.864
0.186,0.397,-0.865
0.189,0.357,-0.864
0.194,0.303,-0.853
0.206,0.277,-0.846
0.222,0.244,-0.813
0.228,0.227,-0.797
0.229,0.207,-0.792
0.239,0.176,-0.794
0.253,0.166,-0.773
0.257,0.142,-0.757
0.258,0.112,-0.735
0.253,0.126,-0.651
0.231,0.115,-0.662
0.229,0.122,-0.571
0.243,0.051,-0.527
0.247,-0.056,-0.48
0.242,-0.089,-0.452
0.265,-0.118,-0.434
0.404,0.376,1.272
0.409,0.378,1.314
0.417,0.382,1.327
0.419,0.388,1.342
0.423,0.39,1.362
0.425,0.388,1.366
0.421,0.392,1.393
0.42,0.398,1.403
0.427,0.397,1.417
0.431,0.387,1.436
0.445,0.377,1.441
0.45,0.35,1.45
0.443,0.347,1.437
0.456,0.332,1.429
0.463,0.324,1.415
0.464,0.315,1.402
0.46,0.296,1.363
0.45,0.288,1.336
0.449,0.263,1.287
0.45,0.244,1.248
0.448,0.227,1.231
0.452,0.217,1.211
0.456,0.2,1.204
0.464,0.173,1.212
0.488,0.162,1.206
0.485,0.153,1.192
0.486,0.145,1.169
0.485,0.13,1.157
0.486,0.118,1.136
0.48,0.11,1.117
0.471,0.098,1.104
0.458,0.095,1.084
0.447,0.102,1.048
0.453,0.065,1.057
0.459,0.045,1.061
0.467,0.038,1.06
0.465,0.021,1.057
0.465,0.011,1.055
0.465,0.001,1.054
0.462,-0.002,1.032
0.452,-0.006,1.014
0.441,-0.012,1.005
0.434,-0.009,0.985
0.423,-0.003,0.98
0.415,-0.03,0.985
0.409,-0.055,0.978
0.405,-0.066,0.976
0.42,-0.1,1.023
0.425,-0.106,1.015
0.419,-0.104,1.012
0.42,-0.1,1.003
0.41,-0.1,0.973
0.408,-0.103,0.958
0.409,-0.109,0.928
0.416,-0.113,0.898
0.421,-0.118,0.862
0.424,-0.122,0.843
0.42,-0.124,0.798
0.413,-0.124,0.76
0.407,-0.133,0.738
0.405,-0.137,0.693
0.399,-0.137,0.653
0.407,-0.149,0.63
0.412,-0.161,0.581
0.415,-0.179,0.562
0.417,-0.198,0.535
0.42,-0.214,0.511
0.429,-0.227,0.484
0.435,-0.25,0.474
0.439,-0.261,0.459
0.446,-0.268,0.452
0.459,-0.273,0.455
0.465,-0.271,0.455
0.466,-0.268,0.439
0.461,-0.261,0.427
0.458,-0.253,0.407
0.452,-0.247,0.366
0.444,-0.239,0.348
0.439,-0.228,0.307
0.427,-0.214,0.242
0.42,-0.209,0.188
0.422,-0.201,0.159
0.419,-0.194,0.1
0.407,-0.191,0.037
0.396,-0.179,0.012
0.387,-0.171,-0.035
0.383,-0.165,-0.079
0.374,-0.151,-0.1
0.369,-0.136,-0.145
0.357,-0.129,-0.186
0.337,-0.12,-0.252
0.321,-0.115,-0.276
0.315,-0.11,-0.319
0.299,-0.107,-0.34
0.287,-0.093,-0.371
0.283,-0.074,-0.4
0.275,-0.065,-0.434
0.258,-0.025,-0.436
0.253,-0.031,-0.513
0.271,-0.021,-0.492
0.254,0.02,-0.524
0.248,0.04,-0.577
0.249,0.046,-0.613
0.253,0.05,-0.648
0.264,0.058,-0.662
0.271,0.082,-0.691
0.273,0.094,-0.719
0.278,0.115,-0.733
0.284,0.126,-0.765
0.297,0.13,-0.786
0.305,0.138,-0.799
0.305,0.147,-0.837
0.308,0.155,-0.864
0.311,0.174,-0.878
0.309,0.199,-0.913
0.308,0.216,-0.946
0.3,0.226,-0.962
0.289,0.243,-0.987
0.285,0.255,-1.003
0.062,1.029,-0.945
0.062,1.056,-0.954
0.069,1.069,-0.949
0.088,1.075,-0.947
0.096,1.063,-0.923
0.109,1.058,-0.898
0.115,1.043,-0.88
0.117,1.053,-0.849
0.122,1.052,-0.835
0.12,1.046,-0.838
0.11,1.141,-0.958
0.108,1.216,-0.923
0.103,1.063,-0.876
0.091,0.936,-0.743
0.068,0.931,-0.725
0.068,0.975,-0.773
0.068,1.002,-0.816
0.067,1.003,-0.832
0.063,0.993,-0.864
0.055,0.99,-0.884
0.046,0.979,-0.891
0.042,0.966,-0.896
0.034,0.964,-0.88
0.021,0.973,-0.867
0.019,0.988,-0.838
0.02,0.992,-0.83
0.014,1,-0.832
0.013,1.014,-0.849
0.008,1.025,-0.861
0.001,1.055,-0.895
-0.004,1.074,-0.926
-0.018,1.116,-0.946
-0.04,1.174,-0.989
-0.049,1.225,-1.037
-0.067,1.25,-1.066
-0.078,1.296,-1.128
-0.081,1.339,-1.19
-0.085,1.359,-1.245
-0.085,1.394,-1.274
-0.083,1.421,-1.321
-0.07,1.426,-1.355
-0.05,1.425,-1.376
-0.039,1.423,-1.417
-0.031,1.419,-1.436
-0.023,1.41,-1.44
-0.018,1.375,-1.437
-0.015,1.341,-1.423
-0.013,1.325,-1.411
-0.015,1.263,-1.408
-0.018,1.236,-1.357
-0.023,1.223,-1.323
-0.046,1.181,-1.287
-0.061,1.139,-1.275
-0.067,1.095,-1.257
-0.075,1.083,-1.208
-0.077,1.048,-1.195
-0.081,1.009,-1.183
-0.085,0.995,-1.148
-0.086,0.982,-1.136
-0.091,0.953,-1.137
-0.099,0.924,-1.134
-0.092,0.874,-1.125
-0.067,0.846,-1.089
-0.061,0.796,-1.057
-0.062,0.79,-1.023
-0.069,0.753,-1.015
-0.072,0.731,-1.004
-0.057,0.707,-0.991
-0.022,0.654,-0.975
0.014,0.61,-0.956
0.029,0.592,-0.921
0.038,0.565,-0.915
0.043,0.516,-0.892
0.058,0.494,-0.857
0.061,0.468,-0.831
0.069,0.443,-0.781
0.09,0.412,-0.746
0.092,0.369,-0.725
0.088,0.358,-0.673
0.073,0.329,-0.663
0.073,0.348,-0.566
0.052,0.345,-0.554
0.072,0.295,-0.524
0.074,0.186,-0.48
0.073,0.121,-0.496
0.09,0.046,-0.497
0.113,0.025,-0.493
0.152,0.021,-0.483
0.203,-0.004,-0.474
0.225,-0.009,-0.464
0.246,-0.015,-0.431
0.251,-0.048,-0.419
0.229,-0.041,-0.378
0.218,-0.037,-0.334
0.21,-0.039,-0.303
0.206,-0.065,-0.253
0.202,-0.083,-0.222
0.203,-0.108,-0.184
0.211,-0.123,-0.162
0.223,-0.131,-0.161
0.236,-0.2,-0.115
0.268,-0.218,-0.079
0.283,-0.238,-0.076
0.292,-0.246,-0.069
0.323,-0.25,-0.05
0.344,-0.256,-0.039
0.356,-0.263,-0.016
0.359,-0.273,0.011
0.371,-0.264,0.024
0.353,-0.244,0.06
0.349,-0.251,0.105
0.377,-0.256,0.124
0.385,-0.282,0.163
0.378,-0.303,0.195
0.356,-0.319,0.208
0.353,-0.312,0.23
0.353,-0.303,0.243
0.363,-0.289,0.25
0.366,-0.286,0.255
0.313,0.397,1.34
0.303,0.427,1.377
0.298,0.448,1.418
0.293,0.491,1.438
0.299,0.531,1.476
0.302,0.548,1.517
0.311,0.593,1.566
0.316,0.641,1.648
0.323,0.636,1.656
0.323,0.604,1.688
0.294,0.634,1.668
0.359,0.654,1.67
0.385,0.617,1.672
0.394,0.601,1.653
0.386,0.586,1.596
0.389,0.579,1.544
0.409,0.569,1.514
0.416,0.539,1.438
0.42,0.52,1.396
0.421,0.471,1.319
0.42,0.442,1.249
0.408,0.389,1.215
0.402,0.333,1.148
0.383,0.305,1.083
0.376,0.265,1.056
0.372,0.239,0.995
0.348,0.232,0.919
0.34,0.197,0.905
0.348,0.179,0.888
0.349,0.146,0.882
0.349,0.145,0.875
0.346,0.131,0.875
0.348,0.098,0.885
0.348,0.092,0.897
0.359,0.097,0.914
0.367,0.089,0.955
0.375,0.09,0.977
0.38,0.099,1.031
0.394,0.102,1.087
0.407,0.112,1.109
0.41,0.123,1.138
0.417,0.132,1.167
0.431,0.148,1.182
0.444,0.17,1.205
0.452,0.181,1.231
0.472,0.203,1.246
0.494,0.218,1.271
0.503,0.23,1.281
0.512,0.233,1.284
0.52,0.244,1.274
0.52,0.248,1.248
0.509,0.259,1.234
0.503,0.267,1.191
0.49,0.268,1.15
0.477,0.271,1.128
0.467,0.27,1.098
0.462,0.261,1.08
0.459,0.253,1.067
0.461,0.229,1.06
0.468,0.208,1.066
0.451,0.202,1.048
0.447,0.187,1.033
0.452,0.177,1.034
0.451,0.162,1.036
0.447,0.161,1.024
0.445,0.12,1.038
0.46,0.072,1.065
0.498,0.031,1.098
0.499,0.008,1.101
0.494,-0.01,1.094
0.501,-0.04,1.118
0.507,-0.064,1.127
0.522,-0.074,1.109
0.517,-0.062,1.097
0.518,-0.094,1.076
0.518,-0.1,1.04
0.494,-0.103,1.013
0.479,-0.098,0.935
0.453,-0.098,0.773
0.427,-0.106,0.822
0.419,-0.111,0.751
0.397,-0.118,0.721
0.392,-0.125,0.668
0.373,-0.118,0.609
0.362,-0.11,0.587
0.358,-0.103,0.54
0.347,-0.095,0.507
0.341,-0.085,0.487
0.342,-0.085,0.447
0.351,-0.081,0.431
0.356,-0.055,0.393
0.362,-0.049,0.37
0.357,-0.048,0.354
0.352,-0.043,0.323
0.363,-0.036,0.308
0.382,-0.012,0.308
0.392,0.02,0.309
0.411,0.024,0.3
0.421,0.019,0.281
0.424,0.02,0.261
0.449,0.022,0.24
0.466,0.037,0.203
0.479,0.064,0.18
0.503,0.078,0.105
0.505,0.084,0.019
0.516,0.106,-0.023
0.509,0.114,-0.101
0.514,0.126,-0.161
0.541,0.139,-0.189
0.561,0.145,-0.232
0.596,0.139,-0.293
0.629,0.112,-0.323
0.643,0.093,-0.375
0.666,0.043,-0.332
0.655,0.11,-0.342
0.642,0.163,-0.403
0.656,0.18,-0.39
0.682,0.191,-0.373
0.701,0.186,-0.33
0.716,0.297,1.083
0.767,0.376,1.144
0.789,0.347,1.056
0.884,0.46,1.093
0.945,0.442,1.087
1.02,0.52,1.067
0.966,0.641,1.02
0.88,0.607,0.986
0.836,0.497,0.978
0.831,0.457,1.019
0.833,0.439,1.039
0.83,0.452,1.034
0.798,0.447,0.954
0.75,0.424,0.915
0.716,0.413,0.871
0.631,0.357,0.862
0.588,0.307,0.858
0.521,0.27,0.862
0.507,0.213,0.901
0.505,0.172,0.937
0.505,0.091,0.966
0.523,0.084,1.027
0.652,0.314,1.111
0.72,0.281,0.88
0.679,0.116,1.071
0.62,0.058,1.251
0.585,-0.101,1.409
0.486,-0.179,1.373
0.37,-0.38,1.373
0.385,-0.489,1.356
0.411,-0.483,1.306
0.366,-0.449,1.266
0.329,-0.392,1.222
0.29,-0.377,1.19
0.565,-0.6,1.089
0.63,-0.565,1.191
